Session,Participant,Block,Trial,WhatIsReported,StereoStrength,BiasedSide,RotationBias,ProbeDuration,OnsetDelay,ProbeSOA,Percept,RT
2018-09-14-10-41-07,KK,3,47,probe,0,above,left,0.5,0.824948716321,0,right,0.334
2018-09-14-10-41-07,KK,3,48,both,0,above,left,0.5,0.908276869484,0.741620563157,left,0.546
2018-09-14-10-41-07,KK,3,49,probe,0.25,above,left,2,1.17492695961,0,left,0.241
2018-09-14-10-41-07,KK,3,50,both,0.25,above,right,2,0.84994716227,0.716622117208,down,1.089
2018-09-14-10-41-07,KK,3,51,probe,0.5,below,right,1,0.783284639739,0,right,0.816
2018-09-14-10-41-07,KK,3,52,both,0.5,below,left,1,1.43324423442,0.824948716321,down,2.69
2018-09-14-10-41-07,KK,3,53,probe,0,below,left,1,1.14992851366,0,left,1.169
2018-09-14-10-41-07,KK,3,54,both,0,below,right,1,0.958273761383,0.741620563157,left,0.811
2018-09-14-10-41-07,KK,3,55,probe,0.25,above,right,0.25,0.883278423535,0,left,0.301
2018-09-14-10-41-07,KK,3,56,both,0.25,above,right,0.25,1.34991608125,0.799950270371,right,1.683
2018-09-14-10-41-07,KK,3,57,probe,1,above,right,1,0.908276869484,0,left,0.37
2018-09-14-10-41-07,KK,3,58,both,1,above,right,1,0.783284639739,0.791617455055,down,2.568
2018-09-14-10-41-07,KK,3,59,probe,0.25,above,right,1,1.19159259024,0,left,1.418
2018-09-14-10-41-07,KK,3,60,both,0.25,above,right,1,1.474908311,0.741620563157,up,2.082
2018-09-14-10-41-07,KK,3,61,probe,0.25,below,right,0.5,0.874945608219,0,right,1.419
2018-09-14-10-41-07,KK,3,62,both,0.25,below,left,0.5,1.11659725239,0.733287747841,down,3.109
2018-09-14-10-41-07,KK,3,63,probe,1,below,left,1,1.03326909923,0,right,1.102
2018-09-14-10-41-07,KK,3,64,both,1,below,left,1,1.39158015783,0.84994716227,up,2.015
2018-09-14-10-41-07,KK,4,1,probe,1,below,left,0.25,0.733287747841,0,right,0.609
2018-09-14-10-41-07,KK,4,2,both,1,below,left,0.25,0.908276869484,0.841614346953,down,1.169
2018-09-14-10-41-07,KK,4,3,probe,1,below,left,0.5,1.04160191455,0,right,0.243
2018-09-14-10-41-07,KK,4,4,both,1,below,left,0.5,1.05826754518,0.841614346953,down,0.394
2018-09-14-10-41-07,KK,4,5,probe,0,above,left,0.25,1.44157704973,0,right,0.307
2018-09-14-10-41-07,KK,4,6,both,0,above,left,0.25,1.46657549568,0.774951824422,left,0.987
2018-09-14-10-41-07,KK,4,7,probe,0,above,left,1,1.44990986505,0,right,0.41
2018-09-14-10-41-07,KK,4,8,both,0,above,left,1,1.44157704973,0.791617455055,right,0.216
2018-09-14-10-41-07,KK,4,9,probe,1,below,left,1,0.716622117208,0,left,0.73
2018-09-14-10-41-07,KK,4,10,both,1,below,right,1,1.09993162176,0.899944054168,down,0.326
2018-09-14-10-41-07,KK,4,11,probe,1,below,right,2,1.0166034686,0,left,1.019
2018-09-14-10-41-07,KK,4,12,both,1,below,right,2,1.30825200467,0.81661590100400006,down,0.576
2018-09-14-10-41-07,KK,4,13,probe,0.5,below,right,1,1.09159880644,0,right,0.824
2018-09-14-10-41-07,KK,4,14,both,0.5,below,left,1,0.708289301891,0.791617455055,left,0.296
2018-09-14-10-41-07,KK,4,15,probe,0.5,above,left,1,0.874945608219,0,right,0.339
2018-09-14-10-41-07,KK,4,16,both,0.5,above,left,1,0.899944054168,0.858279977586,down,0.854
2018-09-14-10-41-07,KK,4,17,probe,0.25,below,left,2,0.774951824422,0,right,0.463
2018-09-14-10-41-07,KK,4,18,both,0.25,below,left,2,0.783284639739,0.858279977586,left,0.306
2018-09-14-10-41-07,KK,4,19,probe,0.25,above,left,0.25,1.41657860378,0,right,0.587
2018-09-14-10-41-07,KK,4,20,both,0.25,above,left,0.25,1.41657860378,0.81661590100400006,left,1.017
2018-09-14-10-41-07,KK,4,21,probe,0,below,left,2,1.22492385151,0,right,0.373
2018-09-14-10-41-07,KK,4,22,both,0,below,left,2,1.29158637404,0.833281531637,right,0.895
2018-09-14-10-41-07,KK,4,23,probe,0.5,below,left,2,1.44157704973,0,left,0.425
2018-09-14-10-41-07,KK,4,24,both,0.5,below,right,2,1.19992540556,0.774951824422,down,0.339
2018-09-14-10-41-07,KK,4,25,probe,0,below,right,1,1.28325355872,0,right,0.443
2018-09-14-10-41-07,KK,4,26,both,0,below,left,1,1.39991297315,0.841614346953,right,0.259
2018-09-14-10-41-07,KK,4,27,probe,1,above,left,0.25,0.808283085688,0,right,0.342
2018-09-14-10-41-07,KK,4,28,both,1,above,left,0.25,0.733287747841,0.891611238852,down,1.237
2018-09-14-10-41-07,KK,4,29,probe,0.25,below,left,1,0.716622117208,0,right,0.481
2018-09-14-10-41-07,KK,4,30,both,0.25,below,left,1,1.03326909923,0.874945608219,down,1.472
2018-09-14-10-41-07,KK,4,31,probe,0.5,above,left,2,1.09159880644,0,right,0.582
2018-09-14-10-41-07,KK,4,32,both,0.5,above,left,2,1.24158948214,0.733287747841,down,0.591
2018-09-14-10-41-07,KK,4,33,probe,1,above,left,1,0.899944054168,0,right,0.373
2018-09-14-10-41-07,KK,4,34,both,1,above,left,1,1.14992851366,0.774951824422,left,1.823
2018-09-14-10-41-07,KK,4,35,probe,0,below,left,0.5,1.08326599113,0,right,0.339
2018-09-14-10-41-07,KK,4,36,both,0,below,left,0.5,0.866612792902,0.808283085688,right,0.871
2018-09-14-10-41-07,KK,4,37,probe,0.5,below,left,0.5,1.28325355872,0,left,0.666
2018-09-14-10-41-07,KK,4,38,both,0.5,below,right,0.5,0.741620563157,0.766619009106,down,0.794
2018-09-14-10-41-07,KK,4,39,probe,0,above,right,0.5,0.966606576699,0,right,0.622
